WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,02-12-1979 0:00,0.5,m,Color_true_pcu,True Color,Total,55,PCU,,,55,PCU
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,02-12-1979 0:00,0.5,m,TempW_F,"Temperature, water",,61.16,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,TempW_F,"Temperature, water",,65.12,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Ca_diss_mgl,Calcium,Dissolved,102.86,mg/l,,,102.86,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Cl_diss_mgl,Chloride,Dissolved,32.9,mg/l,,,32.9,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,DO_mgl,Dissolved oxygen (DO),Total,8.5,mg/l,,,8.5,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,F_mgl,Fluorides,Total,0.128,mg/l,,,0.128,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Hardnesscarbonate_mgl,"Hardness, carbonate",Total,276.5,mg/l,,,276.5,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Fe_ugl,Iron,Total,240,ug/l,,,240,ug/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Mg_diss_mgl,Magnesium,Dissolved,4.77,mg/l,,,4.77,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,NH3_N_diss_ugl,"Nitrogen, ammonia as N",Dissolved,10,ug/l,,,0.01,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,3050,ug/l,,,3.05,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,pH,pH,Total,6.99,None,,,6.99,None
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Dissolved,18,ug/l,,,0.018,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Total,23,ug/l,,,0.023,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Total,0.015,mg/l,,,0.015,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,K_mgl,Potassium,Dissolved,1.5,mg/l,,,1.5,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Na_diss_mgl,Sodium,Dissolved,19.62,mg/l,,,19.62,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Cond_umhocm,Specific conductance,Total,598,umho,,,598,uS/cm
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,TempW_C,"Temperature, water",Total,18.4,deg C,,,18.4,deg C
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,03-12-1979 0:00,0.5,m,Color_true_pcu,True Color,Total,58,PCU,,,58,PCU
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Ca_diss_mgl,Calcium,Dissolved,106.15,mg/l,,,106.15,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Cl_diss_mgl,Chloride,Dissolved,27.5,mg/l,,,27.5,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,DO_mgl,Dissolved oxygen (DO),Total,5.8,mg/l,,,5.8,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,F_mgl,Fluorides,Total,0.108,mg/l,,,0.108,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Hardnesscarbonate_mgl,"Hardness, carbonate",Total,279.8,mg/l,,,279.8,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Fe_ugl,Iron,Total,340,ug/l,,,340,ug/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Mg_diss_mgl,Magnesium,Dissolved,3.58,mg/l,,,3.58,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,NH3_N_diss_ugl,"Nitrogen, ammonia as N",Dissolved,20,ug/l,,,0.02,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,350,ug/l,,,0.35,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,pH,pH,Total,7.32,None,,,7.32,None
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Dissolved,14,ug/l,,,0.014,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Total,33,ug/l,,,0.033,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Total,0.002,mg/l,,,0.002,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,K_mgl,Potassium,Dissolved,0.78,mg/l,,,0.78,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Na_diss_mgl,Sodium,Dissolved,17.76,mg/l,,,17.76,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Cond_umhocm,Specific conductance,Total,500,umho,,,500,uS/cm
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,TempW_C,"Temperature, water",Total,23.2,deg C,,,23.2,deg C
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,Color_true_pcu,True Color,Total,25,PCU,,,25,PCU
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,04-02-1979 0:00,0.5,m,TempW_F,"Temperature, water",,73.76,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,TempW_F,"Temperature, water",,74.66,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Ca_diss_mgl,Calcium,Dissolved,83.32,mg/l,,,83.32,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Cl_diss_mgl,Chloride,Dissolved,29.7,mg/l,,,29.7,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,DO_mgl,Dissolved oxygen (DO),Total,3.2,mg/l,,,3.2,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,F_mgl,Fluorides,Total,0.189,mg/l,,,0.189,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Hardnesscarbonate_mgl,"Hardness, carbonate",Total,222.7,mg/l,,,222.7,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Fe_ugl,Iron,Total,330,ug/l,,,330,ug/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Mg_diss_mgl,Magnesium,Dissolved,3.57,mg/l,,,3.57,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,pH,pH,Total,7.11,None,,,7.11,None
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,TP_ugl,Phosphorus as P,Dissolved,19,ug/l,,,0.019,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,TP_ugl,Phosphorus as P,Total,34,ug/l,,,0.034,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Total,0.009,mg/l,,,0.009,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,K_mgl,Potassium,Dissolved,1.26,mg/l,,,1.26,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Na_diss_mgl,Sodium,Dissolved,18.37,mg/l,,,18.37,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Cond_umhocm,Specific conductance,Total,595,umho,,,595,uS/cm
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,TempW_C,"Temperature, water",Total,23.7,deg C,,,23.7,deg C
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,4/16/1979 12:00:00 AM,0.5,m,Color_true_pcu,True Color,Total,30,PCU,,,30,PCU
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Ca_diss_mgl,Calcium,Dissolved,72.01,mg/l,,,72.01,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Cl_diss_mgl,Chloride,Dissolved,18,mg/l,,,18,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,DO_mgl,Dissolved oxygen (DO),Total,10.1,mg/l,,,10.1,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,F_mgl,Fluorides,Total,0.137,mg/l,,,0.137,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Hardnesscarbonate_mgl,"Hardness, carbonate",Total,191.8,mg/l,,,191.8,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Fe_ugl,Iron,Total,200,ug/l,,,200,ug/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Mg_diss_mgl,Magnesium,Dissolved,2.91,mg/l,,,2.91,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,NH3_N_diss_ugl,"Nitrogen, ammonia as N",Dissolved,70,ug/l,,,0.07,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,750,ug/l,,,0.75,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,NO3_diss_ugl,"Nitrogen, Nitrate (NO3) as N",Dissolved,11,ug/l,,,0.011,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Total,15,ug/l,,,0.015,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,pH,pH,Total,7.38,None,,,7.38,None
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Dissolved,12,ug/l,,,0.012,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TP_ugl,Phosphorus as P,Total,34,ug/l,,,0.034,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Total,0.006,mg/l,,,0.006,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,K_mgl,Potassium,Dissolved,1.2,mg/l,,,1.2,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Na_diss_mgl,Sodium,Dissolved,11.38,mg/l,,,11.38,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Cond_umhocm,Specific conductance,Total,354,umho,,,354,uS/cm
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TempW_C,"Temperature, water",Total,26.8,deg C,,,26.8,deg C
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,Color_true_pcu,True Color,Total,40,PCU,,,40,PCU
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TN_ugl,Nitrogen,,765,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,05-01-1979 0:00,0.5,m,TempW_F,"Temperature, water",,80.24,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,TN_ugl,Nitrogen,,1167,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,TempW_F,"Temperature, water",,80.42,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,Ca_diss_mgl,Calcium,Dissolved,100.61,mg/l,,,100.61,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,Cl_diss_mgl,Chloride,Dissolved,26.9,mg/l,,,26.9,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,DO_mgl,Dissolved oxygen (DO),Total,5.7,mg/l,,,5.7,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,F_mgl,Fluorides,Total,0.175,mg/l,,,0.175,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,Hardnesscarbonate_mgl,"Hardness, carbonate",Total,267.1,mg/l,,,267.1,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,Fe_ugl,Iron,Total,300,ug/l,,,300,ug/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,Mg_diss_mgl,Magnesium,Dissolved,3.85,mg/l,,,3.85,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,NH3_N_diss_ugl,"Nitrogen, ammonia as N",Dissolved,50,ug/l,,,0.05,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,1140,ug/l,,,1.14,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,NO3_diss_ugl,"Nitrogen, Nitrate (NO3) as N",Dissolved,23,ug/l,,,0.023,mg/l
2003889,Okaloacoochee Branch,STORET_21FLSFWM,CR-22.0T," OKALOACOOCHEE BRANCH AT S.R.80,PORT LABELLE",CR-22.0T,26.7627778,-81.4,3235O,5/14/1979 12:00:00 AM,0.5,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Total,27,ug/l,,,0.027,mg/l
